file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
20002_Theme_music.wav,0.23,0.292,1.014,0.068,0.059,0.02,0.282,0.075,129.199,1564.176,295.571,1900.684,173.423,2469.671,136.784,2469.671,136.784,23.388,15.58,19.547,17.815,17.736,21.623,41.79,5.884,3.98,4.018,3.37,2.878,4.251,6.509,3356.563,627.534,-37.571,126.595,-19.426,39.533,-1,14.364,-5.508,6.608,-6.611,4.794,-10.132,7.525,-2.737,0.775,-0.431,1.133,-6.44,-2.258,-6.084,-0.179,36.131,13.852,10.848,9.981,8.715,9.673,6.213,8.808,5.917,5.849,5.358,6.558,5.425,4.849,5.125,5.154,7.14,6.295,5.106,5.916,0.552,0.337,0.232,0.225,0.474,0.327,0.254,0.443,0.454,0.666,0.437,0.447,0.323,0.196,0.172,0.128,0.293,0.259,0.148,0.303,0.242,0.355,0.241,0.243
18146_Christmas_music.wav,0.074,0.096,1.307,0.692,0.031,0.011,0.089,0.037,107.666,1200.598,383.72,1985.048,335.015,2777.68,275.619,2777.68,275.619,19.961,21.408,23.001,20.613,19.787,22.568,29.99,5.079,4.978,4.184,4.581,3.847,6.04,2.268,2446.132,1327.72,-260.638,117.715,24.835,48.525,16.977,0.768,9.155,6.824,-9.283,-4.07,-14.663,-5.435,-2.542,-3.021,-1.663,3.052,-12.092,-2.081,-8.132,-7.596,39.131,21.4,18.156,15.493,15.253,12.718,10.038,8.856,7.67,7.659,9.387,8.018,7.335,7.563,7.042,7.045,7.126,5.745,6.197,6.074,0.08,0.143,0.226,0.161,0.171,0.239,0.379,0.309,0.326,0.483,0.215,0.134,0.136,0.197,0.339,0.217,0.256,0.301,0.399,0.326,0.289,0.429,0.204,0.259
6462_Christmas_music.wav,0.096,0.124,1.273,0.66,0.043,0.017,0.118,0.039,99.384,1399.363,280.237,2124.325,198.276,2888.535,150.004,2888.535,150.004,19.967,22.256,23.506,22.925,20.775,21.039,31.961,5.438,3.967,4.208,3.125,2.941,3.223,2.951,2949.626,840.977,-179.818,118.244,14.098,26.656,1.114,6.346,11.352,9.366,-11.103,-1.772,-13.835,-6.705,-15.688,-5.984,-7.161,-3.821,-7.436,-8.984,-13.307,-2.218,28.089,13.343,9.345,11.52,8.056,8.114,6.01,5.618,6.493,7.028,6.646,6.589,6.539,8.126,6.876,7.063,9.251,8.226,6.14,7.355,0.338,0.318,0.13,0.195,0.167,0.148,0.224,0.296,0.553,0.444,0.338,0.445,0.238,0.336,0.134,0.243,0.178,0.207,0.256,0.244,0.365,0.334,0.287,0.391
23084_Lullaby.wav,0.008,0.013,2.808,8.016,0.197,0.094,0.01,0.008,143.555,2602.412,549.544,2548.326,293.229,2939.222,290.04,2939.222,290.04,12.64,18.887,20.107,18.682,20.812,17.916,37.758,4.18,6.072,6.052,5.604,5.491,2.995,4.96,5771.097,809.929,-375.145,43.119,-27.036,19.418,-21.526,11.266,-22.287,6.975,-5.515,4.822,-11.02,-7.325,-1.789,-7.053,-4.366,-3.288,-7.065,-3.964,-4.583,2.426,57.284,19.587,25.525,17.937,13.6,14.05,11.459,9.996,10.498,10.313,7.803,11.495,7.892,9.206,9.519,7.569,7.787,8.044,8.056,8.727,0.268,0.245,0.273,0.298,0.269,0.3,0.371,0.342,0.425,0.453,0.399,0.365,0.287,0.283,0.319,0.331,0.276,0.318,0.338,0.311,0.349,0.361,0.351,0.345
13809_Theme_music.wav,0.03,0.042,2.413,4.132,0.026,0.009,0.036,0.022,151.999,698.848,134.978,1178.831,207.015,1860.186,257.507,1860.186,257.507,23.8,15.265,17.137,16.848,18.896,18.334,33.518,4.433,3.476,3.832,2.717,2.259,2.119,3.524,1344.704,318.389,-333.981,184.857,-6.821,23.908,22.45,5.516,2.044,4.529,0.979,1.468,-1.704,0.85,1.921,1.671,1.017,0.523,-1.777,-0.788,-1.983,-2.24,35.208,13.908,8.947,7.636,7.216,6.926,7.264,5.639,5.096,5.798,5.673,6.672,5.432,4.842,4.198,4.622,4.716,5.404,6.03,5.127,0.373,0.382,0.604,0.563,0.354,0.245,0.328,0.494,0.409,0.528,0.578,0.402,0.291,0.242,0.297,0.32,0.25,0.153,0.211,0.368,0.281,0.294,0.31,0.246
2545_Jingle.wav,0.277,0.36,1.144,0.348,0.129,0.05,0.343,0.109,103.359,3114.625,724.366,2963.757,319.799,3363.835,219.926,3363.835,219.926,18.269,13.845,15.81,17.594,17.95,16.137,32.52,4.552,4.225,3.937,3.786,3.799,2.479,1.904,6885.474,1279.433,32.276,70.981,11.062,15.477,-4.309,3.081,-5.174,5.975,-3.948,9.389,-3.645,4.633,-3.853,5.592,-5.427,8.813,-0.76,9.792,0.575,6.487,48.767,24.393,14.863,12.063,7.71,7.179,6.485,6.146,5.217,6.11,6.258,6.14,6.576,6.178,5.299,6.4,6.214,6.157,6.157,5.756,0.506,0.413,0.463,0.359,0.41,0.38,0.5,0.595,0.478,0.529,0.516,0.648,0.276,0.223,0.269,0.222,0.3,0.263,0.282,0.288,0.24,0.278,0.223,0.29
6099_Jingle.wav,0.099,0.136,1.607,1.694,0.106,0.078,0.126,0.052,112.347,2127.214,1142.174,2214.162,665.241,2803.737,582.743,2803.737,582.743,17.51,16.166,20.08,20.059,20.123,21.015,32.048,4.895,4.623,5.125,4.2,4.062,4.377,3.824,4178.837,2162.313,-141.705,101.024,-7.082,25.278,4.458,0.553,6.396,6.859,-1.974,9.169,-1.474,6.816,-5.433,3.896,-4.909,-0.447,1.984,-3.813,-3.531,-1.749,85.507,41.161,32.424,21.609,13.953,15.479,10.722,12.526,9.686,10.695,11.945,8.944,9.898,10.068,10.709,12.067,12.771,12.499,12.586,11.514,0.278,0.24,0.263,0.368,0.473,0.3,0.283,0.248,0.326,0.317,0.363,0.438,0.269,0.271,0.27,0.305,0.381,0.256,0.299,0.256,0.326,0.323,0.306,0.377
26129_Theme_music.wav,0.133,0.166,0.95,-0.068,0.121,0.041,0.164,0.031,143.555,2315.376,451.631,2104.022,234.265,2616.049,230.421,2616.049,230.421,21.921,21.354,26.079,23.431,22.77,23.492,38.402,3.162,4.896,3.987,3.589,3.031,2.486,2.788,4300.698,786.693,-107.099,68.81,-50.978,8.357,-35.324,-13.569,-8.195,-5.087,-15.934,5.554,-14.653,8.231,-0.841,10.606,0.234,4.347,-0.848,8.557,-5.921,1.342,31.361,19.94,15.997,12.467,15.657,8.699,14.186,7.834,13.874,12.639,9.633,12.215,8.553,9.34,10.838,12.287,12.434,10.079,10.947,13.661,0.272,0.182,0.366,0.215,0.3,0.116,0.083,0.229,0.154,0.297,0.16,0.195,0.369,0.218,0.402,0.25,0.351,0.17,0.091,0.338,0.173,0.382,0.192,0.258
16269_Theme_music.wav,0.153,0.207,1.466,1.27,0.123,0.053,0.193,0.076,107.666,2354.237,787.974,2346.041,526.427,2894.902,498.02,2894.902,498.02,18.841,14.538,17.813,17.773,18.258,18.85,34.107,5.436,4.405,4.635,3.749,2.917,4.099,6.342,4784.433,1711.68,-50.145,88.81,-17.721,15.628,-4.85,1.087,-0.686,2.299,-8.488,3.87,-2.041,2.089,-3.211,2.375,-2.169,1.998,-3.067,4.456,-5.408,2.083,101.59,35.743,24.487,16.131,13.617,9.357,11.139,10.269,10.451,10.994,9.071,8.776,8.163,7.53,7.167,7.315,8.162,7.077,7.103,9.217,0.369,0.467,0.31,0.301,0.389,0.377,0.589,0.392,0.352,0.378,0.354,0.371,0.263,0.295,0.235,0.246,0.3,0.233,0.349,0.265,0.279,0.277,0.262,0.31
27151_Theme_music.wav,0.122,0.155,1.129,0.261,0.1,0.02,0.151,0.032,123.047,1853.877,188.508,1916.968,102.269,2451.982,103.073,2451.982,103.073,23.624,17.099,20.123,20.35,21.759,21.264,40.295,5.025,4.213,4.209,3.211,2.781,2.503,6.37,3627.972,343.503,-61.99,117.333,-34.128,39.193,-2.464,10.837,-9.715,5.181,-5.541,5.185,-5.571,2.363,-4.954,6.832,0.643,6.764,-1.306,4.458,-1.86,7.126,23.287,13.549,7.646,4.645,5.044,5.522,5.228,4.619,5.457,4.937,6.006,5.558,5.398,5.365,6.008,5.588,6.221,5.968,5.41,5.507,0.47,0.348,0.266,0.244,0.29,0.454,0.435,0.509,0.327,0.255,0.328,0.35,0.296,0.263,0.208,0.215,0.241,0.324,0.276,0.323,0.265,0.175,0.311,0.256
12914_Jingle.wav,0.079,0.107,1.364,1.004,0.095,0.084,0.1,0.039,143.555,2369.272,1089.057,2648.495,423.191,3214.755,287.744,3214.755,287.744,20.795,15.768,19.907,19.265,20.042,19.278,33.151,5.239,3.868,4.741,3.715,4.482,5.393,3.574,5209.071,1922.834,-151.715,85.852,20.014,31.732,10.396,12.238,0.684,3.288,-5.021,2.202,-6.445,3.066,-9.536,1.354,-1.563,3.12,-5.26,1.648,-4.275,2.96,49.214,33.71,18.989,17.454,13.404,12.461,12.121,10.424,8.986,9.967,7.184,6.5,7.663,7.698,7.678,6.958,6.005,7.197,6.788,7.141,0.498,0.358,0.405,0.376,0.473,0.373,0.323,0.4,0.341,0.304,0.304,0.584,0.308,0.282,0.326,0.239,0.302,0.281,0.28,0.329,0.26,0.289,0.219,0.351
16356_Dance_music.wav,0.451,0.55,0.144,-0.96,0.097,0.061,0.516,0.189,129.199,2606.832,548.177,2701.237,187.906,3110.138,149.047,3110.138,149.047,18.191,14.393,17.585,16.164,17.107,17.538,43.5,4.459,4.217,4.174,3.029,2.588,2.128,4.563,5978.671,790.236,34.142,76.697,6.627,40.427,-0.52,24.267,-7.01,15.384,-8.244,13.501,-7.872,12.889,-7.174,10.066,-4.973,10.491,-5.695,6.983,-9.205,4.025,83.203,19.307,10.938,7.22,7.354,6.39,5.655,5.305,5.661,5.721,5.63,5.509,6.596,5.444,5.585,5.976,4.997,4.51,5.169,4.435,0.408,0.444,0.432,0.428,0.412,0.448,0.438,0.421,0.459,0.563,0.79,0.553,0.249,0.293,0.26,0.295,0.276,0.257,0.26,0.238,0.288,0.226,0.243,0.214
6107_Dance_music.wav,0.169,0.221,1.325,0.736,0.151,0.068,0.213,0.058,129.199,2886.731,831.012,2719.151,435.132,3197.426,311.487,3197.426,311.487,17.596,13.703,16.241,15.913,17.346,16.319,33.752,4.246,3.646,3.535,3.135,2.931,2.583,3.301,6074.278,1730.028,-3.687,78.878,-12.877,4.96,9.354,8.274,-5.923,8.343,-4.77,7.638,-5.049,4.575,-6.842,3.51,-3.009,1.997,-7.32,3.034,-4.1,1.67,40.918,26.872,18.641,14.228,14.47,10.938,10.58,7.893,8.158,7.396,8.465,7.761,6.463,6.73,6.817,6.35,5.891,5.927,6.344,6.475,0.508,0.414,0.526,0.521,0.423,0.406,0.35,0.5,0.377,0.392,0.426,0.365,0.315,0.228,0.289,0.305,0.286,0.3,0.225,0.316,0.263,0.253,0.262,0.227
4707_Dance_music.wav,0.199,0.251,0.932,-0.056,0.155,0.022,0.25,0.024,123.047,2965.948,280.333,2568.847,254.06,3048.411,197.181,3048.411,197.181,20.21,11.596,15.717,17.405,17.21,17.635,34.225,3.99,3.409,3.656,2.881,2.483,2.118,1.893,6212.901,933.608,1.776,43.813,-59.438,-21.374,1.51,23.704,23.342,28.865,-3.758,17.618,5.323,18.403,7.629,9.854,-2.282,11.626,2.888,9.976,1.202,9.48,11.564,8.167,15.044,9.325,5.803,6.685,7.782,7.677,6.911,8.023,8.26,6.933,7.399,6.75,6.408,5.77,5.791,6.258,7.151,6.569,0.378,0.444,0.48,0.553,0.525,0.414,0.26,0.21,0.211,0.194,0.19,0.275,0.287,0.314,0.302,0.327,0.313,0.302,0.196,0.204,0.223,0.196,0.182,0.246
27441_Dance_music.wav,0.282,0.34,0.555,-0.656,0.092,0.037,0.337,0.044,129.199,3109.448,486.298,3132.755,173.183,3521.121,128.099,3521.121,128.099,17.207,13.463,14.136,14.164,14.903,14.463,29.162,3.96,3.962,3.362,2.614,2.02,1.521,1.499,7161.161,757.552,3.597,53.822,18.355,30.38,11.015,14.683,5.458,11.474,4.832,10.33,6.22,9.723,1.366,5.295,-1.761,3.828,0.671,4.344,0.109,9.42,49.365,9.702,9.979,9.768,7.197,6.028,5.125,7.614,7.238,6.787,7.661,5.95,5.391,6.341,5.594,5.187,4.851,4.683,5.756,7.099,0.527,0.461,0.467,0.524,0.595,0.844,0.669,0.482,0.44,0.45,0.404,0.436,0.288,0.27,0.274,0.259,0.162,0.243,0.186,0.21,0.264,0.296,0.275,0.27
2839_Dance_music.wav,0.053,0.073,1.383,1.224,0.165,0.095,0.071,0.017,129.199,2906.343,927.943,2661.977,341.845,3085.814,244.822,3085.814,244.822,22.729,13.067,15.611,15.421,15.458,15.965,36.897,4.318,3.895,4.032,3.175,2.294,1.997,2.847,6053.018,1588.696,-119.997,70.744,-2.819,23.116,-7.35,13.442,-10.336,7.614,-5.225,8.907,-2.699,4.581,-7.647,7.518,-8.39,5.529,-4.349,6.148,-2.917,2.783,39.529,34.267,15.917,12.713,14.083,9.246,9.92,7.078,7.316,6.712,7.468,6.724,6.039,5.492,5.722,6.556,6.333,6.868,5.966,6.492,0.444,0.414,0.44,0.543,0.595,0.552,0.588,0.667,0.602,0.478,0.483,0.474,0.3,0.248,0.232,0.25,0.311,0.323,0.267,0.254,0.252,0.256,0.294,0.281
22968_Jingle.wav,0.075,0.099,1.496,1.175,0.069,0.032,0.093,0.033,123.047,1356.628,638.134,1626.609,526.755,2293.862,438.803,2293.862,438.803,19.35,15.938,19.133,20.042,20.597,22.73,48.019,4.726,3.588,3.788,3.756,4.245,4.896,6.065,2497.777,1568.917,-181.839,153.654,-11.432,12.131,-7.087,-11.34,-20.451,5.988,-16.846,-10.631,-2.278,-5.508,-3.444,-1.754,-6.399,-6.88,-7.797,0.828,-8.312,-6.39,58.293,32.005,24.603,15.452,14.715,10.03,12.314,9.436,10.055,8.996,9.199,7.614,7.084,7.067,7.174,6.281,6.559,7.284,7.316,6.332,0.267,0.287,0.449,0.303,0.179,0.304,0.369,0.364,0.235,0.337,0.422,0.301,0.267,0.247,0.339,0.263,0.175,0.271,0.349,0.32,0.262,0.277,0.325,0.286
20783_Christmas_music.wav,0.003,0.005,4.738,28.52,0.202,0.17,0.004,0.004,129.199,2015.864,1667.396,2722.916,916.37,3417.452,713.985,3417.452,713.985,25.559,11.75,12.819,23.01,19.841,19.427,32.623,6.284,3.601,3.273,9.024,6.617,5.409,5.856,4552.383,3707.474,-658.665,-26.039,15.073,23.424,37.852,31.231,2.72,8.145,16.829,22.916,8.638,12.202,4.75,10.346,16.812,11.028,3.734,2.773,11.202,13.766,109.517,34.272,11.228,11.905,16.291,14.123,9.91,6.298,12.998,12.947,12.392,9.197,9.609,10.548,13.955,10.385,7.427,9.952,8.062,11.354,0.446,0.342,0.343,0.435,0.339,0.317,0.395,0.462,0.39,0.592,0.385,0.426,0.332,0.319,0.343,0.37,0.341,0.327,0.336,0.358,0.282,0.375,0.302,0.319
9963_Soundtrack_music.wav,0.17,0.251,1.526,1.821,0.034,0.018,0.208,0.14,107.666,1285.572,545.795,2056.731,542.085,2757.952,528.205,2757.952,528.205,19.553,15.878,19.447,19.316,21.728,21.783,34.99,4.33,4.212,4.795,4.251,5.118,5.963,6.353,3048.281,1583.051,-176.77,105.335,26.294,50.011,18.983,15.79,10.076,9.505,1.65,3.458,0.851,4.794,-0.501,4.189,2.699,5.917,1.739,6.892,3.298,6.284,110.025,24.53,10.496,13.013,8.713,7.981,9.364,5.88,6.224,5.916,5.578,5.78,6.689,6.486,7.232,6.302,6.547,8.857,7.559,11.618,0.199,0.319,0.533,0.372,0.305,0.37,0.625,0.533,0.464,0.557,0.311,0.231,0.208,0.205,0.346,0.215,0.18,0.202,0.347,0.305,0.268,0.331,0.217,0.251
16999_Video_game_music.wav,0.314,0.429,0.946,0.252,0.054,0.027,0.374,0.21,143.555,1508.49,466.3,1940.662,454.447,2540.338,481.313,2540.338,481.313,16.708,14.096,16.562,16.237,16.452,17.534,35.614,5.002,4.366,4.602,3.107,2.86,3.07,5.102,3285.281,1222.785,-50.907,124.22,-6.392,35.878,0.616,8.468,-6.046,4.61,-7.017,7.935,-1.498,5.055,-2.038,5.07,-2.605,1.993,-3.473,-0.372,-3.532,1.227,116.216,30.786,22.881,14.829,12.005,11.429,10.72,8.724,7.733,6.993,6.78,7.074,6.765,5.619,7.319,6.848,7.586,7.521,6.46,6.728,0.481,0.4,0.379,0.444,0.477,0.536,0.429,0.405,0.489,0.442,0.417,0.444,0.305,0.282,0.278,0.297,0.263,0.326,0.262,0.274,0.315,0.294,0.295,0.294
27188_Video_game_music.wav,0.083,0.107,1.326,0.706,0.112,0.028,0.105,0.026,151.999,1768.091,395.985,1697.755,350.257,2167.356,378.565,2167.356,378.565,18.881,14.875,16.652,20.597,22.8,23.653,43.87,3.637,4.101,3.997,3.208,4.103,5.017,6.256,3371.791,823.774,-133.149,129.021,-47.171,33.64,-7.533,10.737,-13.081,-1.067,-10.733,5.188,-4.996,2.834,-5.909,-2.008,-11.669,-4.419,-3.607,3.422,-7.379,-4.722,48.383,36.798,19.526,11.646,12.328,10.497,8.324,8.461,7.272,9.032,6.708,7.281,6.848,7.876,7.227,7.831,9.494,10.233,15.965,13.44,0.216,0.152,0.241,0.368,0.392,0.466,0.311,0.306,0.272,0.324,0.273,0.392,0.209,0.154,0.249,0.318,0.295,0.361,0.263,0.309,0.254,0.294,0.205,0.321
20998_Christmas_music.wav,0.17,0.214,1.06,0.117,0.045,0.009,0.21,0.041,107.666,1074.378,244.519,1491.104,360.655,2206.14,416.468,2206.14,416.468,21.384,20.833,25.163,24.819,22.237,19.902,35.853,5.57,4.17,4.212,3.981,3.921,2.97,5.074,1857.762,605.111,-149.527,156.118,-9.149,26.512,-1.619,-2.196,-13.007,-6.234,-11.973,-13.414,-4.767,-7.294,-8.525,-4.573,-8.78,-2.413,-9.447,-1.009,-4.44,-1.239,42.346,22.278,16.864,14.785,15.009,11.113,9.594,9.763,9.656,9.455,11.111,10.94,9.643,9.189,7.452,6.719,10.158,7.442,7.59,6.952,0.441,0.192,0.142,0.272,0.156,0.261,0.137,0.308,0.41,0.259,0.325,0.244,0.41,0.208,0.134,0.322,0.143,0.362,0.164,0.327,0.363,0.242,0.377,0.209
9770_Dance_music.wav,0.267,0.344,1.144,0.33,0.117,0.024,0.335,0.078,107.666,2270.761,300.361,2186.322,220.778,2720.323,205.861,2720.323,205.861,19.454,13.423,17.523,16.55,17.39,16.66,32.587,5.335,3.946,4.415,3.241,2.757,1.783,2.211,4406.996,683.029,33.275,93.524,-32.43,31.179,-1.387,3.556,-4.487,11.026,0.999,4.583,1.689,6.861,2.239,5.34,-3.273,2.092,-0.913,5.844,0.439,1.815,21.689,13.423,14.513,12.153,9.174,9.433,8.259,7.906,6.488,7.257,6.72,5.396,7.055,8.142,6.839,6.799,7.403,6.962,6.852,5.976,0.394,0.433,0.412,0.384,0.443,0.382,0.567,0.518,0.366,0.354,0.397,0.432,0.275,0.314,0.286,0.264,0.297,0.245,0.318,0.285,0.257,0.264,0.276,0.318
8540_Background_music.wav,0.159,0.197,0.897,-0.162,0.078,0.019,0.196,0.028,123.047,1664.699,206.58,1959.876,142.338,2542.498,120.165,2542.498,120.165,20.459,20.57,23.53,23.452,22.639,26.577,38.546,3.887,3.699,3.545,2.937,2.361,3.328,4.75,3539.551,464.446,-80.795,121.118,-13.92,33.852,-10.593,3.617,-7.464,3.553,-3.854,3.369,-8.867,-3.254,-7.452,1.713,-1.75,1.433,-6.749,-4.973,-11.048,-3.608,15.644,11.405,8.248,5.366,4.793,7.364,7.141,7.325,5.774,4.815,5.516,6.506,7.993,8.982,9.506,8.121,5.123,7.906,7.722,6.745,0.448,0.295,0.432,0.167,0.148,0.101,0.309,0.444,0.194,0.294,0.165,0.464,0.365,0.204,0.391,0.136,0.201,0.095,0.25,0.329,0.126,0.299,0.091,0.333
25059_Christmas_music.wav,0.219,0.288,1.263,0.642,0.124,0.058,0.276,0.083,151.999,2512.774,730.414,2605.699,366.947,3167.104,294.059,3167.104,294.059,20.841,15.005,19.122,21.083,21.216,20.361,32.287,4.89,4.082,4.239,4.364,4.377,4.805,6.128,5266.783,1465.509,-15.956,84.681,-4.951,17.374,5.593,8.054,7.598,6.454,-0.491,7.208,-0.75,2.385,1.97,8.771,-3.43,0.651,-4.565,4.323,-1.733,0.831,59.959,23.831,18.861,12.85,11.249,14.088,9.138,10.008,9.386,10.319,10.544,9.155,11.151,11.241,11.15,10.252,8.071,8.546,8.965,7.827,0.338,0.314,0.546,0.341,0.317,0.238,0.267,0.353,0.308,0.447,0.304,0.321,0.314,0.256,0.371,0.24,0.302,0.226,0.232,0.33,0.252,0.331,0.252,0.303
569_Soundtrack_music.wav,0.091,0.119,1.329,0.745,0.105,0.034,0.114,0.032,135.999,2289.875,680.973,2427.101,500.001,2973.441,396.342,2973.441,396.342,19.36,14.87,15.903,17.934,19.228,18.429,55.073,3.815,3.133,3.324,3.248,3.298,2.313,6.628,4923.42,1752.105,-89.732,103.356,-14.334,3.548,-5.253,17.308,-2.362,15.602,-1.633,16.442,-0.267,12.287,-3.097,5.964,-4.788,7.179,-6.867,4.705,-7.342,1.853,39.65,26.806,25.07,13.116,15.208,10.075,11.157,12.66,9.562,6.899,5.835,6.638,5.826,5.843,5.767,5.178,5.352,5.37,5.057,5.116,0.628,0.715,0.628,0.43,0.45,0.405,0.45,0.458,0.329,0.363,0.469,0.39,0.253,0.301,0.266,0.235,0.265,0.235,0.233,0.261,0.21,0.209,0.27,0.202
7937_Christmas_music.wav,0.185,0.235,1.084,0.177,0.125,0.019,0.232,0.034,129.199,2054.756,205.471,1849.347,178.47,2301.255,187.51,2301.255,187.51,27.065,13.284,15.631,18.236,17.84,18.624,41.645,4.611,3.622,3.594,3.314,2.33,2.053,5.296,3954.774,482.265,-7.788,109.995,-57.25,22.871,-39.168,-3.022,-22.064,3.057,-12.33,-3.323,-14.787,-4.08,-12.399,-6.019,-13.412,-2.876,-11.6,-3.708,-10.383,-7.421,19.155,13.021,15.629,12.625,9.541,13.979,7.139,7.494,7.765,6.058,6.331,5.766,8.116,6.289,7.589,5.8,5.215,6.427,7.494,6.228,0.334,0.409,0.419,0.332,0.41,0.41,0.429,0.516,0.49,0.528,0.372,0.419,0.237,0.3,0.275,0.223,0.26,0.245,0.276,0.311,0.281,0.309,0.259,0.295
886_Soundtrack_music.wav,0.04,0.053,1.811,1.987,0.059,0.032,0.048,0.023,112.347,1155.31,670.792,1640.863,731.612,2409.707,696.547,2409.707,696.547,25.55,20.81,23.985,28.022,23.489,25.092,42.921,5.645,4.794,4.638,4.268,3.849,4.591,9.66,2152.773,2010.371,-351.488,153.569,18.803,3.627,-11.153,-25.336,1.428,-6.591,-7.383,25.231,11.563,-4.593,-16.944,-14.435,7.009,6.832,-14.783,-9.817,-21.565,-11.197,41.675,35.468,19.456,19.268,16.705,16.244,13.567,13.696,13.93,10.436,10.903,10.947,7.8,8.23,7.645,7.313,8.978,8.671,9.64,9.067,0.085,0.269,0.641,0.184,0.066,0.072,0.16,0.208,0.205,0.418,0.174,0.129,0.171,0.265,0.382,0.168,0.139,0.136,0.226,0.311,0.24,0.407,0.214,0.254
1723_Jingle.wav,0.085,0.108,1.155,0.417,0.133,0.092,0.104,0.034,143.555,2740.226,877.761,2786.542,331.572,3303.467,226.623,3303.467,226.623,20.37,19.286,24.276,25.32,28.501,24.752,33.756,4.493,4.064,4.891,4.378,6.857,8.013,4.078,6000.453,1534.565,-130.821,71.126,11.477,5.627,-9.512,3.071,2.429,-1.21,-8.815,1.652,-13.813,0.368,-4.726,-5.118,-8.538,2.056,-6.541,3.157,-0.926,5.841,32.624,24.318,16.967,15.174,10.359,12.07,9.716,9.805,10.557,8.763,10.122,9.683,7.722,13.311,9.842,9.05,9.868,9.347,10.561,10.731,0.419,0.192,0.171,0.091,0.196,0.343,0.198,0.431,0.198,0.241,0.215,0.207,0.391,0.215,0.248,0.133,0.25,0.401,0.168,0.408,0.171,0.28,0.302,0.224
13594_Lullaby.wav,0.219,0.304,1.504,1.404,0.076,0.075,0.27,0.141,129.199,1690.442,835.27,1818.839,406.763,2334.462,327.351,2334.462,327.351,14.178,22.039,23.063,21.387,21.838,20.595,52.354,3.679,5.821,4.905,3.927,4.62,3.532,6.533,3408.487,1523.35,-132.944,107.945,-8.202,38.634,-18.832,4.487,-15.408,-11.001,-17.065,-5.342,-23.389,-3.636,2.109,4.197,-10.145,1.411,3.782,1.001,4.268,1.864,65.848,35.89,25.42,21.524,14.522,14.373,14.048,15.025,12.375,15.167,12.824,12.124,12.777,9.303,8.236,9.866,9.661,11.782,10.768,12.381,0.177,0.177,0.417,0.398,0.209,0.315,0.207,0.219,0.127,0.17,0.263,0.194,0.305,0.227,0.376,0.368,0.227,0.367,0.238,0.351,0.205,0.264,0.341,0.286
24864_Wedding_music.wav,0.086,0.113,1.187,0.504,0.064,0.022,0.107,0.037,143.555,1187.064,446.652,1444.303,460.553,2183.859,434.177,2183.859,434.177,30.193,20.872,24.689,23.704,24.175,26.945,43.626,5.423,4.565,4.939,5.463,5.186,8.169,7.072,1971.73,1255.033,-236.868,152.516,-30.418,-12.045,-0.62,-15.398,-9.09,-7.909,-22.231,1.074,-8.188,2.251,-9.156,-5.539,-3.903,-10.117,-17.629,-7.744,-6.922,-5.723,34.314,26.517,22.775,13.994,13.139,10.201,10.016,8.349,10.859,13.397,11.74,11.247,9.032,12.922,10.602,11.749,6.913,8.012,9.598,11.586,0.149,0.19,0.279,0.413,0.151,0.202,0.403,0.122,0.058,0.1,0.201,0.313,0.166,0.291,0.298,0.417,0.226,0.261,0.414,0.119,0.16,0.2,0.213,0.373
